Unnamed: 0,id,address,2gis_stat,ya_stat
26177,26177,"Иркутск, Озерное Территория СНТ, 156",-2.0,-2.0
26178,26178,"Иркутск, Озерное Территория СНТ, 158",-2.0,-2.0
26179,26179,"Иркутск, Озерное Территория СНТ, 159",-2.0,-2.0
26180,26180,"Иркутск, Озерное Территория СНТ, 16",-2.0,-2.0
26181,26181,"Иркутск, Озерное Территория СНТ, 161",-2.0,-2.0
26182,26182,"Иркутск, Озерное Территория СНТ, 161а",-2.0,-2.0
26183,26183,"Иркутск, Озерное Территория СНТ, 162",-2.0,-2.0
26184,26184,"Иркутск, Озерное Территория СНТ, 162а",-2.0,-2.0
26185,26185,"Иркутск, Озерное Территория СНТ, 164",-2.0,-2.0
26186,26186,"Иркутск, Озерное Территория СНТ, 168",-2.0,-2.0
26187,26187,"Иркутск, Озерное Территория СНТ, 17",-2.0,-2.0
26188,26188,"Иркутск, Озерное Территория СНТ, 170",-2.0,-2.0
26189,26189,"Иркутск, Озерное Территория СНТ, 171",-2.0,-2.0
26190,26190,"Иркутск, Озерное Территория СНТ, 172",-2.0,-2.0
26191,26191,"Иркутск, Озерное Территория СНТ, 175",-2.0,-2.0
26192,26192,"Иркутск, Озерное Территория СНТ, 178",-2.0,-2.0
26193,26193,"Иркутск, Озерное Территория СНТ, 18",-2.0,-2.0
26194,26194,"Иркутск, Озерное Территория СНТ, 181",-2.0,-2.0
26195,26195,"Иркутск, Озерное Территория СНТ, 182",-2.0,-2.0
26196,26196,"Иркутск, Озерное Территория СНТ, 184",-2.0,-2.0
26197,26197,"Иркутск, Озерное Территория СНТ, 185",-2.0,-2.0
26198,26198,"Иркутск, Озерное Территория СНТ, 190",-2.0,-2.0
26199,26199,"Иркутск, Озерное Территория СНТ, 192",-2.0,-2.0
26200,26200,"Иркутск, Озерное Территория СНТ, 193",-2.0,-2.0
26201,26201,"Иркутск, Озерное Территория СНТ, 194",-2.0,-2.0
26202,26202,"Иркутск, Озерное Территория СНТ, 197",-2.0,-2.0
26203,26203,"Иркутск, Озерное Территория СНТ, 198",-2.0,-2.0
26204,26204,"Иркутск, Озерное Территория СНТ, 199",-2.0,-2.0
26205,26205,"Иркутск, Озерное Территория СНТ, 2",-2.0,-2.0
26206,26206,"Иркутск, Озерное Территория СНТ, 20",-2.0,-2.0
26207,26207,"Иркутск, Озерное Территория СНТ, 200",-2.0,-2.0
26208,26208,"Иркутск, Озерное Территория СНТ, 201",-2.0,-2.0
26209,26209,"Иркутск, Озерное Территория СНТ, 203",-2.0,-2.0
26210,26210,"Иркутск, Озерное Территория СНТ, 204",-2.0,-2.0
26211,26211,"Иркутск, Озерное Территория СНТ, 205",-2.0,-2.0
26212,26212,"Иркутск, Озерное Территория СНТ, 206",-2.0,-2.0
26213,26213,"Иркутск, Озерное Территория СНТ, 207",-2.0,-2.0
26214,26214,"Иркутск, Озерное Территория СНТ, 209",-2.0,-2.0
26215,26215,"Иркутск, Озерное Территория СНТ, 210",-2.0,-2.0
26216,26216,"Иркутск, Озерное Территория СНТ, 211",-2.0,-2.0
26217,26217,"Иркутск, Озерное Территория СНТ, 22",-2.0,-2.0
26218,26218,"Иркутск, Озерное Территория СНТ, 220",-2.0,-2.0
26219,26219,"Иркутск, Озерное Территория СНТ, 221",-2.0,-2.0
26220,26220,"Иркутск, Озерное Территория СНТ, 221а",-2.0,-2.0
26221,26221,"Иркутск, Озерное Территория СНТ, 222",-2.0,-2.0
26222,26222,"Иркутск, Озерное Территория СНТ, 224",-2.0,-2.0
26223,26223,"Иркутск, Озерное Территория СНТ, 226",-2.0,-2.0
26224,26224,"Иркутск, Озерное Территория СНТ, 227",-2.0,-2.0
26225,26225,"Иркутск, Озерное Территория СНТ, 228",-2.0,-2.0
26226,26226,"Иркутск, Озерное Территория СНТ, 23",-2.0,-2.0
26227,26227,"Иркутск, Озерное Территория СНТ, 232",-2.0,-2.0
26228,26228,"Иркутск, Озерное Территория СНТ, 234",-2.0,-2.0
26229,26229,"Иркутск, Озерное Территория СНТ, 23а",-2.0,-2.0
26230,26230,"Иркутск, Озерное Территория СНТ, 24",-2.0,-2.0
26231,26231,"Иркутск, Озерное Территория СНТ, 25",-2.0,-2.0
26232,26232,"Иркутск, Озерное Территория СНТ, 26",-2.0,-2.0
26233,26233,"Иркутск, Озерное Территория СНТ, 29",-2.0,-2.0
26234,26234,"Иркутск, Озерное Территория СНТ, 3",-2.0,-2.0
26235,26235,"Иркутск, Озерное Территория СНТ, 31",-2.0,-2.0
26236,26236,"Иркутск, Озерное Территория СНТ, 33",-2.0,-2.0
26237,26237,"Иркутск, Озерное Территория СНТ, 34",-2.0,-2.0
26238,26238,"Иркутск, Озерное Территория СНТ, 35",-2.0,-2.0
26239,26239,"Иркутск, Озерное Территория СНТ, 4",-2.0,-2.0
26240,26240,"Иркутск, Озерное Территория СНТ, 41",-2.0,-2.0
26241,26241,"Иркутск, Озерное Территория СНТ, 42",-2.0,-2.0
26242,26242,"Иркутск, Озерное Территория СНТ, 46",-2.0,-2.0
26243,26243,"Иркутск, Озерное Территория СНТ, 49",-2.0,-2.0
26244,26244,"Иркутск, Озерное Территория СНТ, 50",-2.0,-2.0
26245,26245,"Иркутск, Озерное Территория СНТ, 51",-2.0,-2.0
26246,26246,"Иркутск, Озерное Территория СНТ, 54",-2.0,-2.0
26247,26247,"Иркутск, Озерное Территория СНТ, 55",-2.0,-2.0
26248,26248,"Иркутск, Озерное Территория СНТ, 57",-2.0,-2.0
26249,26249,"Иркутск, Озерное Территория СНТ, 58",-2.0,-2.0
26250,26250,"Иркутск, Озерное Территория СНТ, 62",-2.0,-2.0
26251,26251,"Иркутск, Озерное Территория СНТ, 65",-2.0,-2.0
26252,26252,"Иркутск, Озерное Территория СНТ, 69",-2.0,-2.0
26253,26253,"Иркутск, Озерное Территория СНТ, 70",-2.0,-2.0
26254,26254,"Иркутск, Озерное Территория СНТ, 72",-2.0,-2.0
26255,26255,"Иркутск, Озерное Территория СНТ, 73",-2.0,-2.0
26256,26256,"Иркутск, Озерное Территория СНТ, 75",-2.0,-2.0
26257,26257,"Иркутск, Озерное Территория СНТ, 81",-2.0,-2.0
26258,26258,"Иркутск, Озерное Территория СНТ, 82",-2.0,-2.0
26259,26259,"Иркутск, Озерное Территория СНТ, 85",-2.0,-2.0
26260,26260,"Иркутск, Озерное Территория СНТ, 86",-2.0,-2.0
26261,26261,"Иркутск, Озерное Территория СНТ, 91",-2.0,-2.0
26262,26262,"Иркутск, Озерное Территория СНТ, 92",-2.0,-2.0
26263,26263,"Иркутск, Озерное Территория СНТ, 93",-2.0,-2.0
26264,26264,"Иркутск, Озерное Территория СНТ, 94",-2.0,-2.0
26265,26265,"Иркутск, Озерное Территория СНТ, 95",-2.0,-2.0
26266,26266,"Иркутск, Озерное Территория СНТ, 99",-2.0,-2.0
26267,26267,"Иркутск, Озерное Территория СНТ, стр160",-2.0,-2.0
26268,26268,"Иркутск, Октябрьский Переулок, 43",1.0,1.0
26269,26269,"Иркутск, Октябрьский Переулок, 1",1.0,1.0
26270,26270,"Иркутск, Октябрьский Переулок, 10",1.0,1.0
26271,26271,"Иркутск, Октябрьский Переулок, 11",1.0,1.0
26272,26272,"Иркутск, Октябрьский Переулок, 12",1.0,1.0
26273,26273,"Иркутск, Октябрьский Переулок, 13",1.0,1.0
26274,26274,"Иркутск, Октябрьский Переулок, 14а",1.0,1.0
26275,26275,"Иркутск, Октябрьский Переулок, 15",1.0,1.0
26276,26276,"Иркутск, Октябрьский Переулок, 16",1.0,1.0
26277,26277,"Иркутск, Октябрьский Переулок, 17",1.0,1.0
26278,26278,"Иркутск, Октябрьский Переулок, 18",1.0,1.0
26279,26279,"Иркутск, Октябрьский Переулок, 19",1.0,1.0
26280,26280,"Иркутск, Октябрьский Переулок, 2",1.0,1.0
26281,26281,"Иркутск, Октябрьский Переулок, 20",1.0,1.0
26282,26282,"Иркутск, Октябрьский Переулок, 20а",1.0,1.0
26283,26283,"Иркутск, Октябрьский Переулок, 21",1.0,1.0
26284,26284,"Иркутск, Октябрьский Переулок, 22",1.0,1.0
26285,26285,"Иркутск, Октябрьский Переулок, 23",1.0,1.0
26286,26286,"Иркутск, Октябрьский Переулок, 24",1.0,1.0
26287,26287,"Иркутск, Октябрьский Переулок, 26",1.0,1.0
26288,26288,"Иркутск, Октябрьский Переулок, 26/1",1.0,1.0
26289,26289,"Иркутск, Октябрьский Переулок, 27",1.0,1.0
26290,26290,"Иркутск, Октябрьский Переулок, 27а",1.0,1.0
26291,26291,"Иркутск, Октябрьский Переулок, 28",1.0,1.0
26292,26292,"Иркутск, Октябрьский Переулок, 28а",1.0,1.0
26293,26293,"Иркутск, Октябрьский Переулок, 29",1.0,1.0
26294,26294,"Иркутск, Октябрьский Переулок, 3",1.0,1.0
26295,26295,"Иркутск, Октябрьский Переулок, 30",1.0,1.0
26296,26296,"Иркутск, Октябрьский Переулок, 31",1.0,1.0
26297,26297,"Иркутск, Октябрьский Переулок, 32",1.0,1.0
26298,26298,"Иркутск, Октябрьский Переулок, 33",1.0,1.0
26299,26299,"Иркутск, Октябрьский Переулок, 34",1.0,1.0
26300,26300,"Иркутск, Октябрьский Переулок, 35",1.0,1.0
26301,26301,"Иркутск, Октябрьский Переулок, 36",1.0,1.0
26302,26302,"Иркутск, Октябрьский Переулок, 37",1.0,1.0
26303,26303,"Иркутск, Октябрьский Переулок, 38",1.0,1.0
26304,26304,"Иркутск, Октябрьский Переулок, 39",1.0,1.0
26305,26305,"Иркутск, Октябрьский Переулок, 39/1",1.0,1.0
26306,26306,"Иркутск, Октябрьский Переулок, 3а",1.0,1.0
26307,26307,"Иркутск, Октябрьский Переулок, 40",1.0,1.0
26308,26308,"Иркутск, Октябрьский Переулок, 41",1.0,1.0
26309,26309,"Иркутск, Октябрьский Переулок, 42",1.0,1.0
26310,26310,"Иркутск, Октябрьский Переулок, 44",1.0,1.0
26311,26311,"Иркутск, Октябрьский Переулок, 46",1.0,1.0
26312,26312,"Иркутск, Октябрьский Переулок, 47",1.0,1.0
26313,26313,"Иркутск, Октябрьский Переулок, 47а",1.0,1.0
26314,26314,"Иркутск, Октябрьский Переулок, 48",1.0,1.0
26315,26315,"Иркутск, Октябрьский Переулок, 49",1.0,1.0
26316,26316,"Иркутск, Октябрьский Переулок, 5",1.0,1.0
26317,26317,"Иркутск, Октябрьский Переулок, 50",1.0,1.0
26318,26318,"Иркутск, Октябрьский Переулок, 51",1.0,1.0
26319,26319,"Иркутск, Октябрьский Переулок, 52",1.0,1.0
26320,26320,"Иркутск, Октябрьский Переулок, 53",1.0,1.0
26321,26321,"Иркутск, Октябрьский Переулок, 54",1.0,1.0
26322,26322,"Иркутск, Октябрьский Переулок, 54а",1.0,1.0
26323,26323,"Иркутск, Октябрьский Переулок, 55",1.0,1.0
26324,26324,"Иркутск, Октябрьский Переулок, 56",1.0,1.0
26325,26325,"Иркутск, Октябрьский Переулок, 56/1",1.0,1.0
26326,26326,"Иркутск, Октябрьский Переулок, 57",1.0,1.0
26327,26327,"Иркутск, Октябрьский Переулок, 58",1.0,1.0
26328,26328,"Иркутск, Октябрьский Переулок, 59",1.0,1.0
26329,26329,"Иркутск, Октябрьский Переулок, 6",1.0,1.0
26330,26330,"Иркутск, Октябрьский Переулок, 60",1.0,1.0
26331,26331,"Иркутск, Октябрьский Переулок, 61",1.0,1.0
26332,26332,"Иркутск, Октябрьский Переулок, 62",1.0,1.0
26333,26333,"Иркутск, Октябрьский Переулок, 63",1.0,1.0
26334,26334,"Иркутск, Октябрьский Переулок, 64",1.0,1.0
26335,26335,"Иркутск, Октябрьский Переулок, 65",1.0,1.0
26336,26336,"Иркутск, Октябрьский Переулок, 66",1.0,1.0
26337,26337,"Иркутск, Октябрьский Переулок, 66/1",1.0,1.0
26338,26338,"Иркутск, Октябрьский Переулок, 67",1.0,1.0
26339,26339,"Иркутск, Октябрьский Переулок, 67/2",1.0,1.0
26340,26340,"Иркутск, Октябрьский Переулок, 67а",1.0,1.0
26341,26341,"Иркутск, Октябрьский Переулок, 67б",1.0,1.0
26342,26342,"Иркутск, Октябрьский Переулок, 68",1.0,1.0
26343,26343,"Иркутск, Октябрьский Переулок, 68/2",1.0,1.0
26344,26344,"Иркутск, Октябрьский Переулок, 68/3",1.0,1.0
26345,26345,"Иркутск, Октябрьский Переулок, 69",1.0,1.0
26346,26346,"Иркутск, Октябрьский Переулок, 70",1.0,1.0
26347,26347,"Иркутск, Октябрьский Переулок, 70/1",1.0,1.0
26348,26348,"Иркутск, Октябрьский Переулок, 72",1.0,1.0
26349,26349,"Иркутск, Октябрьский Переулок, 72/1",1.0,1.0
26350,26350,"Иркутск, Октябрьский Переулок, 73",1.0,1.0
26351,26351,"Иркутск, Октябрьский Переулок, 74",1.0,1.0
26352,26352,"Иркутск, Октябрьский Переулок, 76",1.0,1.0
26353,26353,"Иркутск, Октябрьский Переулок, 7а",1.0,1.0
26354,26354,"Иркутск, Октябрьский Переулок, 8",1.0,1.0
26355,26355,"Иркутск, Октябрьский Переулок, 8/1",1.0,1.0
26356,26356,"Иркутск, Октябрьский Переулок, 9",1.0,1.0
26357,26357,"Иркутск, Октябрьской Революции Улица, стр1/5",1.0,1.0
26358,26358,"Иркутск, Октябрьской Революции Улица, стр11в",1.0,1.0
26359,26359,"Иркутск, Октябрьской Революции Улица, стр14а",1.0,1.0
26360,26360,"Иркутск, Октябрьской Революции Улица, стр17/1",1.0,1.0
26361,26361,"Иркутск, Октябрьской Революции Улица, 1",1.0,1.0
26362,26362,"Иркутск, Октябрьской Революции Улица, 1/11",1.0,1.0
26363,26363,"Иркутск, Октябрьской Революции Улица, 1/120",1.0,1.0
26364,26364,"Иркутск, Октябрьской Революции Улица, 1/2",1.0,1.0
26365,26365,"Иркутск, Октябрьской Революции Улица, 1/3",1.0,1.0
26366,26366,"Иркутск, Октябрьской Революции Улица, 1/4",1.0,1.0
26367,26367,"Иркутск, Октябрьской Революции Улица, 10",1.0,1.0
26368,26368,"Иркутск, Октябрьской Революции Улица, 10/1",1.0,1.0
26369,26369,"Иркутск, Октябрьской Революции Улица, 12",1.0,1.0
26370,26370,"Иркутск, Октябрьской Революции Улица, 12/1",1.0,1.0
26371,26371,"Иркутск, Октябрьской Революции Улица, 12/2",1.0,1.0
26372,26372,"Иркутск, Октябрьской Революции Улица, 12а",1.0,1.0
26373,26373,"Иркутск, Октябрьской Революции Улица, 12б",1.0,1.0
26374,26374,"Иркутск, Октябрьской Революции Улица, 14",1.0,1.0
26375,26375,"Иркутск, Октябрьской Революции Улица, 15",1.0,1.0
26376,26376,"Иркутск, Октябрьской Революции Улица, 16",1.0,1.0
26377,26377,"Иркутск, Октябрьской Революции Улица, 16а",1.0,1.0
26378,26378,"Иркутск, Октябрьской Революции Улица, 17",1.0,1.0
26379,26379,"Иркутск, Октябрьской Революции Улица, 18",1.0,1.0
26380,26380,"Иркутск, Октябрьской Революции Улица, 2",1.0,1.0
26381,26381,"Иркутск, Октябрьской Революции Улица, 20",1.0,1.0
26382,26382,"Иркутск, Октябрьской Революции Улица, 22",1.0,1.0
26383,26383,"Иркутск, Октябрьской Революции Улица, 24",1.0,1.0
26384,26384,"Иркутск, Октябрьской Революции Улица, 24а",1.0,1.0
26385,26385,"Иркутск, Октябрьской Революции Улица, 26",1.0,1.0
26386,26386,"Иркутск, Октябрьской Революции Улица, 29",1.0,1.0
26387,26387,"Иркутск, Октябрьской Революции Улица, 3",1.0,1.0
26388,26388,"Иркутск, Октябрьской Революции Улица, 4",1.0,1.0
26389,26389,"Иркутск, Октябрьской Революции Улица, 4/1",1.0,1.0
26390,26390,"Иркутск, Октябрьской Революции Улица, 5",1.0,1.0
26391,26391,"Иркутск, Октябрьской Революции Улица, 8",1.0,1.0
26392,26392,"Иркутск, Октябрьской Революции Улица, 9_11",1.0,-1.0
26393,26393,"Иркутск, Октябрьской Революции Улица, стр11",1.0,1.0
26394,26394,"Иркутск, Октябрьской Революции Улица, стр11/1",1.0,1.0
26395,26395,"Иркутск, Октябрьской Революции Улица, стр11а",1.0,1.0
26396,26396,"Иркутск, Октябрьской Революции Улица, стр11б",1.0,1.0
26397,26397,"Иркутск, Октябрьской Революции Улица, стр20в",1.0,1.0
26398,26398,"Иркутск, Олега Кошевого Улица, 11",1.0,1.0
26399,26399,"Иркутск, Олега Кошевого Улица, 13",1.0,1.0
26400,26400,"Иркутск, Олега Кошевого Улица, 15",1.0,1.0
26401,26401,"Иркутск, Олега Кошевого Улица, 15/1",1.0,1.0
26402,26402,"Иркутск, Олега Кошевого Улица, 17",1.0,1.0
26403,26403,"Иркутск, Олега Кошевого Улица, 17а",1.0,1.0
26404,26404,"Иркутск, Олега Кошевого Улица, 19",1.0,1.0
26405,26405,"Иркутск, Олега Кошевого Улица, 21",1.0,1.0
26406,26406,"Иркутск, Олега Кошевого Улица, 23",1.0,1.0
26407,26407,"Иркутск, Олега Кошевого Улица, 27",1.0,1.0
26408,26408,"Иркутск, Олега Кошевого Улица, 29",1.0,1.0
26409,26409,"Иркутск, Олега Кошевого Улица, 3",1.0,1.0
26410,26410,"Иркутск, Олега Кошевого Улица, 31",1.0,1.0
26411,26411,"Иркутск, Олега Кошевого Улица, 33",1.0,1.0
26412,26412,"Иркутск, Олега Кошевого Улица, 35",1.0,1.0
26413,26413,"Иркутск, Олега Кошевого Улица, 37",1.0,1.0
26414,26414,"Иркутск, Олега Кошевого Улица, 39",1.0,1.0
26415,26415,"Иркутск, Олега Кошевого Улица, 41",1.0,1.0
26416,26416,"Иркутск, Олега Кошевого Улица, 43",1.0,1.0
26417,26417,"Иркутск, Олега Кошевого Улица, 45",1.0,1.0
26418,26418,"Иркутск, Олега Кошевого Улица, 5",1.0,1.0
26419,26419,"Иркутск, Олега Кошевого Улица, 61",1.0,1.0
26420,26420,"Иркутск, Олега Кошевого Улица, 61а",1.0,1.0
26421,26421,"Иркутск, Олега Кошевого Улица, 61б",1.0,1.0
26422,26422,"Иркутск, Олега Кошевого Улица, 63",1.0,1.0
26423,26423,"Иркутск, Олега Кошевого Улица, 65",1.0,1.0
26424,26424,"Иркутск, Олега Кошевого Улица, 65/1",1.0,1.0
26425,26425,"Иркутск, Олега Кошевого Улица, 7",1.0,1.0
26426,26426,"Иркутск, Олега Кошевого Улица, 7а",1.0,1.0
26427,26427,"Иркутск, Олега Кошевого Улица, 9",1.0,1.0
26428,26428,"Иркутск, Олега Кошевого Улица, 9/1",1.0,1.0
26429,26429,"Иркутск, Олега Кошевого Улица, стр61/11",1.0,1.0
26430,26430,"Иркутск, Олега Кошевого Улица, стр61/12",1.0,1.0
26431,26431,"Иркутск, Олега Кошевого Улица, стр61/13",1.0,1.0
26432,26432,"Иркутск, Олега Кошевого Улица, стр61/14",1.0,1.0
26433,26433,"Иркутск, Олега Кошевого Улица, стр61/19",1.0,1.0
26434,26434,"Иркутск, Олега Кошевого Улица, стр61/6",1.0,1.0
26435,26435,"Иркутск, Олега Кошевого Улица, стр61/8",1.0,1.0
26436,26436,"Иркутск, Олонская Улица, стр23/1",1.0,1.0
26437,26437,"Иркутск, Олонская Улица, стр6/1",1.0,1.0
26438,26438,"Иркутск, Олонская Улица, 1",1.0,1.0
26439,26439,"Иркутск, Олонская Улица, 11",1.0,1.0
26440,26440,"Иркутск, Олонская Улица, 11а",1.0,1.0
26441,26441,"Иркутск, Олонская Улица, 14",1.0,1.0
26442,26442,"Иркутск, Олонская Улица, 15",1.0,1.0
26443,26443,"Иркутск, Олонская Улица, 16",1.0,1.0
26444,26444,"Иркутск, Олонская Улица, 17",1.0,1.0
26445,26445,"Иркутск, Олонская Улица, 17/1",1.0,1.0
26446,26446,"Иркутск, Олонская Улица, 19",1.0,1.0
26447,26447,"Иркутск, Олонская Улица, 2",1.0,1.0
26448,26448,"Иркутск, Олонская Улица, 21",1.0,1.0
26449,26449,"Иркутск, Олонская Улица, 21/1",1.0,1.0
26450,26450,"Иркутск, Олонская Улица, 23",1.0,1.0
26451,26451,"Иркутск, Олонская Улица, 23а",1.0,1.0
26452,26452,"Иркутск, Олонская Улица, 2а",1.0,1.0
26453,26453,"Иркутск, Олонская Улица, 3",1.0,1.0
26454,26454,"Иркутск, Олонская Улица, 5",1.0,1.0
26455,26455,"Иркутск, Олонская Улица, 6",1.0,1.0
26456,26456,"Иркутск, Олонская Улица, 7",1.0,1.0
26457,26457,"Иркутск, Олонская Улица, 9",1.0,1.0
26458,26458,"Иркутск, Олонская Улица, стр33",1.0,1.0
26459,26459,"Иркутск, Ольховая Улица, 1",1.0,1.0
26460,26460,"Иркутск, Ольховая Улица, 10",1.0,1.0
26461,26461,"Иркутск, Ольховая Улица, 11",1.0,1.0
26462,26462,"Иркутск, Ольховая Улица, 12",1.0,1.0
26463,26463,"Иркутск, Ольховая Улица, 14",1.0,1.0
26464,26464,"Иркутск, Ольховая Улица, 15",1.0,1.0
26465,26465,"Иркутск, Ольховая Улица, 16",1.0,1.0
26466,26466,"Иркутск, Ольховая Улица, 18",1.0,1.0
26467,26467,"Иркутск, Ольховая Улица, 1а",1.0,1.0
26468,26468,"Иркутск, Ольховая Улица, 1б",1.0,1.0
26469,26469,"Иркутск, Ольховая Улица, 1в",1.0,1.0
26470,26470,"Иркутск, Ольховая Улица, 1г",1.0,1.0
26471,26471,"Иркутск, Ольховая Улица, 1д",1.0,1.0
26472,26472,"Иркутск, Ольховая Улица, 2",1.0,1.0
26473,26473,"Иркутск, Ольховая Улица, 2/1",1.0,1.0
26474,26474,"Иркутск, Ольховая Улица, 22",1.0,1.0
26475,26475,"Иркутск, Ольховая Улица, 24",1.0,1.0
26476,26476,"Иркутск, Ольховая Улица, 25",1.0,1.0
26477,26477,"Иркутск, Ольховая Улица, 26",1.0,1.0
26478,26478,"Иркутск, Ольховая Улица, 26а",1.0,1.0
26479,26479,"Иркутск, Ольховая Улица, 27",1.0,1.0
26480,26480,"Иркутск, Ольховая Улица, 28",1.0,1.0
26481,26481,"Иркутск, Ольховая Улица, 3",1.0,1.0
26482,26482,"Иркутск, Ольховая Улица, 30",1.0,1.0
26483,26483,"Иркутск, Ольховая Улица, 32",1.0,1.0
26484,26484,"Иркутск, Ольховая Улица, 34",1.0,1.0
26485,26485,"Иркутск, Ольховая Улица, 36",1.0,1.0
26486,26486,"Иркутск, Ольховая Улица, 37",1.0,1.0
26487,26487,"Иркутск, Ольховая Улица, 38",1.0,1.0
26488,26488,"Иркутск, Ольховая Улица, 3а",1.0,1.0
26489,26489,"Иркутск, Ольховая Улица, 4",1.0,1.0
26490,26490,"Иркутск, Ольховая Улица, 41",1.0,1.0
26491,26491,"Иркутск, Ольховая Улица, 41а",1.0,1.0
26492,26492,"Иркутск, Ольховая Улица, 43а",1.0,1.0
26493,26493,"Иркутск, Ольховая Улица, 43б",1.0,1.0
26494,26494,"Иркутск, Ольховая Улица, 5",1.0,1.0
26495,26495,"Иркутск, Ольховая Улица, 51",1.0,1.0
26496,26496,"Иркутск, Ольховая Улица, 53",1.0,1.0
26497,26497,"Иркутск, Ольховая Улица, 5а",1.0,1.0
26498,26498,"Иркутск, Ольховая Улица, 5б",1.0,1.0
26499,26499,"Иркутск, Ольховая Улица, 6",1.0,1.0
26500,26500,"Иркутск, Ольховая Улица, 7",1.0,1.0
26501,26501,"Иркутск, Ольховая Улица, 8",1.0,1.0
26502,26502,"Иркутск, Ольховая Улица, 9",1.0,1.0
26503,26503,"Иркутск, Ольхонский Переулок, 10",1.0,1.0
26504,26504,"Иркутск, Омская Улица, 1",1.0,1.0
26505,26505,"Иркутск, Омская Улица, 10",1.0,1.0
26506,26506,"Иркутск, Омская Улица, 11",1.0,1.0
26507,26507,"Иркутск, Омская Улица, 12",1.0,1.0
26508,26508,"Иркутск, Омская Улица, 13",1.0,1.0
26509,26509,"Иркутск, Омская Улица, 14",1.0,1.0
26510,26510,"Иркутск, Омская Улица, 15",1.0,1.0
26511,26511,"Иркутск, Омская Улица, 16",1.0,1.0
26512,26512,"Иркутск, Омская Улица, 17",1.0,1.0
26513,26513,"Иркутск, Омская Улица, 18",1.0,1.0
26514,26514,"Иркутск, Омская Улица, 19",1.0,1.0
26515,26515,"Иркутск, Омская Улица, 2",1.0,1.0
26516,26516,"Иркутск, Омская Улица, 20",1.0,1.0
26517,26517,"Иркутск, Омская Улица, 3",1.0,1.0
26518,26518,"Иркутск, Омская Улица, 4",1.0,1.0
26519,26519,"Иркутск, Омская Улица, 5",1.0,1.0
26520,26520,"Иркутск, Омская Улица, 6",1.0,1.0
26521,26521,"Иркутск, Омская Улица, 7",1.0,1.0
26522,26522,"Иркутск, Омская Улица, 8",1.0,1.0
26523,26523,"Иркутск, Омская Улица, 9",1.0,1.0
26524,26524,"Иркутск, Омулевского Улица, 1",1.0,1.0
26525,26525,"Иркутск, Омулевского Улица, 2",1.0,1.0
26526,26526,"Иркутск, Омулевского Улица, 20",1.0,1.0
26527,26527,"Иркутск, Омулевского Улица, 20/2",1.0,1.0
26528,26528,"Иркутск, Омулевского Улица, 22",1.0,1.0
26529,26529,"Иркутск, Омулевского Улица, 24",1.0,1.0
26530,26530,"Иркутск, Омулевского Улица, 26",1.0,1.0
26531,26531,"Иркутск, Омулевского Улица, 3",1.0,1.0
26532,26532,"Иркутск, Омулевского Улица, 31",1.0,1.0
26533,26533,"Иркутск, Омулевского Улица, 31а",1.0,1.0
26534,26534,"Иркутск, Омулевского Улица, 33",1.0,1.0
26535,26535,"Иркутск, Омулевского Улица, 33а",1.0,1.0
26536,26536,"Иркутск, Омулевского Улица, 4",1.0,1.0
26537,26537,"Иркутск, Омулевского Улица, 5",1.0,1.0
26538,26538,"Иркутск, Омулевского Улица, 5а",1.0,1.0
26539,26539,"Иркутск, Омулевского Улица, 5б",1.0,1.0
26540,26540,"Иркутск, Омулевского Улица, 6",1.0,1.0
26541,26541,"Иркутск, Омулевского Улица, стр20/1",1.0,1.0
26542,26542,"Иркутск, Омулевского Улица, 35",1.0,1.0
26543,26543,"Иркутск, Омулевского Улица, 44",1.0,1.0
26544,26544,"Иркутск, Омулевского Улица, 50",1.0,1.0
26545,26545,"Иркутск, Омулевского Улица, 52",1.0,1.0
26546,26546,"Иркутск, Омулевского Улица, 52а",1.0,1.0
26547,26547,"Иркутск, Омулевского Улица, 54",1.0,1.0
26548,26548,"Иркутск, Омулевского Улица, 54а",1.0,1.0
26549,26549,"Иркутск, Омулевского Улица, 56",1.0,1.0
26550,26550,"Иркутск, Омулевского Улица, 56а",1.0,1.0
26551,26551,"Иркутск, Омулевского Улица, 58",1.0,1.0
26552,26552,"Иркутск, Омулевского Улица, 60",1.0,1.0
26553,26553,"Иркутск, Омулевского Улица, 60а",1.0,1.0
26554,26554,"Иркутск, Омулевского Улица, 62",1.0,1.0
26555,26555,"Иркутск, Омулевского Улица, стр49",1.0,1.0
26556,26556,"Иркутск, Омулевского Улица, стр49/1",1.0,1.0
26557,26557,"Иркутск, Омулевского Улица, стр49/2",1.0,1.0
26558,26558,"Иркутск, Омулевского Улица, стр49/3",1.0,1.0
26559,26559,"Иркутск, Омулевского Улица, стр49/4",1.0,1.0
26560,26560,"Иркутск, Омулевского Улица, стр49/5",1.0,1.0
26561,26561,"Иркутск, Омулевского Улица, стр49/6",1.0,1.0
26562,26562,"Иркутск, Омулевского Улица, стр49/7",1.0,1.0
26563,26563,"Иркутск, Омулевского Улица, стр49/8",1.0,1.0
26564,26564,"Иркутск, Онежская Улица, 1",1.0,1.0
26565,26565,"Иркутск, Онежская Улица, 1/1",1.0,1.0
26566,26566,"Иркутск, Онежская Улица, 10",1.0,1.0
26567,26567,"Иркутск, Онежская Улица, 12",1.0,1.0
26568,26568,"Иркутск, Онежская Улица, 13",1.0,1.0
